finished,participantcode,sessioncode,id_in_group,playertreatment_punish,playertreatment,contribution,punish_1,punish_2,punish_3,punish_used,punish_received,belief_punish_1,belief_punish_2,belief_punish_3,belief_punish,belief_contribution,contribution_others,payoff_bonus_1,payoff_bonus_2,payoff_fixed,payoff_total,points_1,points_2,punish_points_received,gender,age,language,income_max,trust,risk,instruction,econ_exp,group_contributions,share_total,group_payoff
complete,tdkg64x3,nspdyu5u,2,no_punish,real,8,,,,0,0,,,,0,20,30,1.55,1.55,1.1,2.6500001,31,0,0,2,24,1,3,2,7,3,1,38,19,79
complete,hlezlo1c,nspdyu5u,3,no_punish,real,20,,,,0,0,,,,0,20,18,.94999999,.94999999,1.1,2.05,19,0,0,2,20,2,3,2,6,3,2,38,19,79
complete,p1q5p2pb,nspdyu5u,1,no_punish,real,8,,,,0,0,,,,0,25,10,1.05,1.05,1.1,2.1500001,21,0,0,1,35,2,2,2,6,5,10,18,9,69
complete,69p6884o,nspdyu5u,2,no_punish,real,5,,,,0,0,,,,0,14,13,1.2,1.2,1.1,2.3,24,0,0,1,20,2,2,2,4,4,5,18,9,69
complete,sdmf9ol4,nspdyu5u,3,no_punish,real,5,,,,0,0,,,,0,10,13,1.2,1.2,1.1,2.3,24,0,0,2,24,1,2,2,7,4,0,18,9,69
complete,8eqvjazj,nspdyu5u,1,no_punish,real,10,,,,0,0,,,,0,8,25,1.38,1.38,1.1,2.48,27.5,0,0,2,25,1,2,2,7,4,1,35,17.5,77.5
complete,ked2j3a6,nspdyu5u,2,no_punish,real,10,,,,0,0,,,,0,20,25,1.38,1.38,1.1,2.48,27.5,0,0,1,21,2,3,1,8,3,3,35,17.5,77.5
complete,s33r2n15,nspdyu5u,3,no_punish,real,15,,,,0,0,,,,0,25,20,1.13,1.13,1.1,2.23,22.5,0,0,1,25,1,3,1,10,3,25,35,17.5,77.5
complete,mrlsf1un,nspdyu5u,1,no_punish,real,5,,,,0,0,,,,0,10,18,1.33,1.33,1.1,2.4300001,26.5,0,0,2,30,1,1,2,7,3,1,23,11.5,71.5
complete,vn0e6gbp,nspdyu5u,2,no_punish,real,15,,,,0,0,,,,0,20,8,.82999998,.82999998,1.1,1.9299999,16.5,0,0,1,29,2,2,2,8,5,2,23,11.5,71.5
complete,aq4lp5t0,nspdyu5u,3,no_punish,real,3,,,,0,0,,,,0,10,20,1.4299999,1.4299999,1.1,2.53,28.5,0,0,2,22,1,2,2,3,4,2,23,11.5,71.5
complete,1308nfq6,nspdyu5u,1,no_punish,real,20,,,,0,0,,,,0,20,16,.89999998,.89999998,1.1,2,18,0,0,2,24,2,2,2,2,4,3,36,18,78
complete,pdod8rzo,nspdyu5u,2,no_punish,real,15,,,,0,0,,,,0,25,21,1.15,1.15,1.1,2.25,23,0,0,1,56,2,1,1,6,2,0,36,18,78
complete,wusdhx60,nspdyu5u,3,no_punish,real,1,,,,0,0,,,,0,10,35,1.85,1.85,1.1,2.95,37,0,0,2,22,1,1,2,8,4,0,36,18,78
complete,datmr1bp,nspdyu5u,1,no_punish,real,10,,,,0,0,,,,0,20,30,1.5,1.5,1.1,2.5999999,30,0,0,1,40,2,2,2,2,4,5,40,20,80
complete,1rrggz91,nspdyu5u,2,no_punish,real,20,,,,0,0,,,,0,30,20,1,1,1.1,2.0999999,20,0,0,1,24,1,2,2,5,4,2,40,20,80
complete,403r7g2z,nspdyu5u,3,no_punish,real,10,,,,0,0,,,,0,10,30,1.5,1.5,1.1,2.5999999,30,0,0,1,20,2,3,2,8,2,3,40,20,80
complete,hzbdbvm8,nspdyu5u,1,no_punish,real,8,,,,0,0,,,,0,10,10,1.05,1.05,1.1,2.1500001,21,0,0,1,21,2,2,2,7,5,2,18,9,69
complete,qpoxuvbl,nspdyu5u,2,no_punish,real,10,,,,0,0,,,,0,20,8,.94999999,.94999999,1.1,2.05,19,0,0,2,21,2,2,2,7,4,1,18,9,69
complete,6lj5pu0f,nspdyu5u,3,no_punish,real,0,,,,0,0,,,,0,20,18,1.45,1.45,1.1,2.55,29,0,0,2,25,2,1,1,10,3,2,18,9,69
complete,r9zfry40,nspdyu5u,1,no_punish,real,10,,,,0,0,,,,0,20,15,1.13,1.13,1.1,2.23,22.5,0,0,1,25,2,3,2,3,4,4,25,12.5,72.5
complete,zu72he7a,nspdyu5u,2,no_punish,real,5,,,,0,0,,,,0,0,20,1.38,1.38,1.1,2.48,27.5,0,0,2,36,2,2,2,4,4,3,25,12.5,72.5
complete,264hlg2a,nspdyu5u,3,no_punish,real,10,,,,0,0,,,,0,20,15,1.13,1.13,1.1,2.23,22.5,0,0,2,26,2,1,2,9,2,3,25,12.5,72.5
complete,3phrxybe,nspdyu5u,1,no_punish,real,10,,,,0,0,,,,0,10,16,1.15,1.15,1.1,2.25,23,0,0,2,23,1,2,2,6,3,3,26,13,73
complete,fjfdrf3h,nspdyu5u,2,no_punish,real,8,,,,0,0,,,,0,20,18,1.25,1.25,1.1,2.3499999,25,0,0,2,23,1,1,1,10,3,0,26,13,73
complete,87o56gec,nspdyu5u,3,no_punish,real,8,,,,0,0,,,,0,18,18,1.25,1.25,1.1,2.3499999,25,0,0,2,23,2,2,1,8,5,1,26,13,73
complete,gyzdoh2s,nspdyu5u,1,no_punish,real,10,,,,0,0,,,,0,15,30,1.5,1.5,1.1,2.5999999,30,0,0,2,61,1,4,2,8,5,3,40,20,80
complete,2h6ky7a2,nspdyu5u,2,no_punish,real,10,,,,0,0,,,,0,15,30,1.5,1.5,1.1,2.5999999,30,0,0,2,20,2,2,2,3,3,4,40,20,80
complete,5kcj9ci3,nspdyu5u,3,no_punish,real,20,,,,0,0,,,,0,20,20,1,1,1.1,2.0999999,20,0,0,2,25,2,1,2,7,3,3,40,20,80
complete,satnx7n3,nspdyu5u,1,no_punish,real,6,,,,0,0,,,,0,15,22,1.4,1.4,1.1,2.5,28,0,0,2,21,1,1,2,6,3,0,28,14,74
complete,5hbxlusb,nspdyu5u,2,no_punish,real,2,,,,0,0,,,,0,6,26,1.6,1.6,1.1,2.7,32,0,0,2,28,1,3,2,6,3,0,28,14,74
complete,mmt9i01p,nspdyu5u,3,no_punish,real,20,,,,0,0,,,,0,40,8,.69999999,.69999999,1.1,1.8,14,0,0,1,33,2,2,1,8,4,20,28,14,74
incomplete,59jumvuy,obdhurzz,1,punish,real,0,,,,0,0,,,,0,10,,,,,,,0,0,,,,,,,,,,,
incomplete,wkdu5b0f,obdhurzz,2,punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,xzxwwufq,obdhurzz,3,punish,real,0,,,,0,0,,,,0,5,,,,,,,0,0,,,,,,,,,,,
incomplete,twjp2dgi,obdhurzz,1,punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,2elrsje3,obdhurzz,2,punish,real,15,,,,0,0,,,,0,25,,,,,,,0,0,,,,,,,,,,,
incomplete,gritsigy,obdhurzz,3,punish,real,12,,,,0,0,,,,0,20,,,,,,,0,0,,,,,,,,,,,
incomplete,pvqdv425,obdhurzz,1,punish,real,10,,,,0,0,,,,0,15,,,,,,,0,0,,,,,,,,,,,
incomplete,10pvs3vi,obdhurzz,2,punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,myylhbaj,obdhurzz,3,punish,real,8,,,,0,0,,,,0,14,,,,,,,0,0,,,,,,,,,,,
incomplete,o75aro5v,obdhurzz,1,punish,real,0,,,,0,0,,,,0,0,,,,,,,0,0,,,,,,,,,,,
incomplete,pp3f33r2,obdhurzz,2,punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,hyrll4zp,obdhurzz,3,punish,real,4,,,,0,0,,,,0,8,,,,,,,0,0,,,,,,,,,,,
incomplete,eqy06xb1,obdhurzz,1,punish,hypothetical,0,,0,0,0,0,,-2,-2,-4,20,10,,1.25,1.1,1.1,25,0,0,,,,,,,,,10,5,65
incomplete,i190unys,obdhurzz,2,punish,hypothetical,5,,,,0,0,,,,0,10,5,,1,1.1,1.1,20,0,0,,,,,,,,,10,5,65
incomplete,th9egf8v,obdhurzz,3,punish,hypothetical,5,-10,-5,,0,0,-5,-5,,-10,15,5,,1,1.1,1.1,20,0,0,,,,,,,,,10,5,65
incomplete,9sa2wqny,obdhurzz,1,punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,fqhxcm3j,obdhurzz,2,punish,real,20,,,,0,0,,,,0,40,,,,,,,0,0,,,,,,,,,,,
incomplete,l86yrk4q,obdhurzz,3,punish,real,20,,,,0,0,,,,0,40,,,,,,,0,0,,,,,,,,,,,
incomplete,xnnbh9yk,obdhurzz,1,punish,hypothetical,10,,-10,-5,0,0,,-10,-10,-20,20,20,,1.25,1.1,1.1,25,0,0,,,,,,,,,30,15,75
incomplete,tawto8n0,obdhurzz,2,punish,hypothetical,10,0,,0,0,0,0,,0,0,20,20,,1.25,1.1,1.1,25,0,0,,,,,,,,,30,15,75
incomplete,2ii9t87z,obdhurzz,3,punish,hypothetical,10,,,,0,0,,,,0,20,20,,1.25,1.1,1.1,25,0,0,,,,,,,,,30,15,75
incomplete,ru7lgf70,obdhurzz,1,punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,d8ac461m,obdhurzz,2,punish,real,10,,,,0,0,,,,0,10,,,,,,,0,0,,,,,,,,,,,
incomplete,pszd19e7,obdhurzz,3,punish,real,10,,,,0,0,,,,0,30,,,,,,,0,0,,,,,,,,,,,
incomplete,f4wzulol,obdhurzz,1,punish,hypothetical,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,l6wvkjre,obdhurzz,2,punish,hypothetical,10,,,,0,0,,,,0,20,,,,,,,0,0,,,,,,,,,,,
incomplete,jri0vqus,obdhurzz,3,punish,hypothetical,15,,,,0,0,,,,0,20,,,,,,,0,0,,,,,,,,,,,
incomplete,ttujjfmx,obdhurzz,1,punish,real,3,,,,0,0,,,,0,10,,,,,,,0,0,,,,,,,,,,,
incomplete,pgn2zaer,obdhurzz,2,punish,real,5,,,,0,0,,,,0,10,,,,,,,0,0,,,,,,,,,,,
incomplete,jdlbrl7r,obdhurzz,3,punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,rtm2sn60,obdhurzz,1,punish,hypothetical,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,fox54h5i,obdhurzz,2,punish,hypothetical,5,,,,0,0,,,,0,20,,,,,,,0,0,,,,,,,,,,,
incomplete,hu7168kt,obdhurzz,3,punish,hypothetical,10,,,,0,0,,,,0,18,,,,,,,0,0,,,,,,,,,,,
incomplete,cufyz4m4,obdhurzz,1,punish,hypothetical,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,kntp7h40,obdhurzz,2,punish,hypothetical,5,,,,0,0,,,,0,15,,,,,,,0,0,,,,,,,,,,,
incomplete,o6e179a6,obdhurzz,3,punish,hypothetical,10,,,,0,0,,,,0,20,,,,,,,0,0,,,,,,,,,,,
incomplete,4wj70tzf,obdhurzz,1,punish,hypothetical,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,tsr0ta7u,obdhurzz,2,punish,hypothetical,8,,,,0,0,,,,0,17,,,,,,,0,0,,,,,,,,,,,
incomplete,ot2ljh5i,obdhurzz,3,punish,hypothetical,15,,,,0,0,,,,0,25,,,,,,,0,0,,,,,,,,,,,
incomplete,237mvk01,obdhurzz,1,punish,hypothetical,5,,,,0,0,,,,0,14,,,,,,,0,0,,,,,,,,,,,
incomplete,i0hwgq72,obdhurzz,2,punish,hypothetical,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,fqy89xqr,obdhurzz,3,punish,hypothetical,5,,,,0,0,,,,0,20,,,,,,,0,0,,,,,,,,,,,
incomplete,jys4pprl,obdhurzz,1,punish,hypothetical,8,,,,0,0,,,,0,10,,,,,,,0,0,,,,,,,,,,,
incomplete,qb10xd6h,obdhurzz,2,punish,hypothetical,15,,,,0,0,,,,0,25,,,,,,,0,0,,,,,,,,,,,
incomplete,sv5kamjh,obdhurzz,3,punish,hypothetical,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,cz7hy3j6,obdhurzz,1,punish,hypothetical,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,46976pvp,obdhurzz,2,punish,hypothetical,10,,,,0,0,,,,0,20,,,,,,,0,0,,,,,,,,,,,
incomplete,mpg6rf00,obdhurzz,3,punish,hypothetical,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,gy59yc67,obdhurzz,1,punish,real,10,,,,0,0,,,,0,25,,,,,,,0,0,,,,,,,,,,,
incomplete,5342fp05,obdhurzz,2,punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,cscuouos,obdhurzz,3,punish,real,6,,,,0,0,,,,0,20,,,,,,,0,0,,,,,,,,,,,
incomplete,9c267vey,tyonl3bn,1,punish,real,8,,,,0,0,,,,0,15,,,,,,,0,0,,,,,,,,,,,
incomplete,k7h067dv,tyonl3bn,2,punish,real,5,,,,0,0,,,,0,10,,,,,,,0,0,,,,,,,,,,,
incomplete,7anl97rt,tyonl3bn,3,punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,ho02az5x,tyonl3bn,1,punish,hypothetical,0,,0,0,0,0,,-10,-10,-20,0,20,,1.5,1.1,1.1,30,0,0,,,,,,,,,20,10,70
incomplete,u9a1pb0r,tyonl3bn,2,punish,hypothetical,10,-5,,0,0,0,-2,,-5,-7,22,10,,1,1.1,1.1,20,0,0,,,,,,,,,20,10,70
incomplete,4pil1usd,tyonl3bn,3,punish,hypothetical,10,,,,0,0,,,,0,20,10,,1,1.1,1.1,20,0,0,,,,,,,,,20,10,70
incomplete,wo5dxgrc,tyonl3bn,1,punish,real,5,,,,0,0,,,,0,10,25,,1.5,1.1,2.5999999,30,0,0,,,,,,,,,30,15,75
incomplete,dpesvid0,tyonl3bn,2,punish,real,10,-5,,0,0,0,-10,,-5,-15,20,20,,1.25,1.1,2.3499999,25,0,0,,,,,,,,,30,15,75
incomplete,zspqa39f,tyonl3bn,3,punish,real,15,-3,-3,,0,0,-2,-3,,-5,20,15,,1,1.1,2.0999999,20,0,0,,,,,,,,,30,15,75
incomplete,a78xo4j7,tyonl3bn,1,punish,hypothetical,5,,0,0,0,0,,-2,-2,-4,10,20,,1.38,1.1,1.1,27.5,0,0,,,,,,,,,25,12.5,72.5
incomplete,lxk54bjh,tyonl3bn,2,punish,hypothetical,10,0,,0,0,0,0,,0,0,20,15,,1.13,1.1,1.1,22.5,0,0,,,,,,,,,25,12.5,72.5
incomplete,v46ck8xi,tyonl3bn,3,punish,hypothetical,10,,,,0,0,,,,0,20,15,,1.13,1.1,1.1,22.5,0,0,,,,,,,,,25,12.5,72.5
incomplete,tnjmlje6,tyonl3bn,1,punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,hjx8zk1x,tyonl3bn,2,punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,n24rz8ip,tyonl3bn,3,punish,real,10,,,,0,0,,,,0,20,,,,,,,0,0,,,,,,,,,,,
incomplete,ljzi3i9q,tyonl3bn,1,punish,hypothetical,0,,0,0,0,0,,0,0,0,0,25,,1.63,1.1,1.1,32.5,0,0,,,,,,,,,25,12.5,72.5
incomplete,naz3lx6w,tyonl3bn,2,punish,hypothetical,5,,,,0,0,,,,0,10,20,,1.38,1.1,1.1,27.5,0,0,,,,,,,,,25,12.5,72.5
incomplete,y7zn4j3o,tyonl3bn,3,punish,hypothetical,20,-6,-2,,0,0,0,0,,0,40,5,,.63,1.1,1.1,12.5,0,0,,,,,,,,,25,12.5,72.5
incomplete,zlga9cud,tyonl3bn,1,punish,real,20,,,,0,0,,,,0,20,,,,,,,0,0,,,,,,,,,,,
incomplete,n2dzi7lh,tyonl3bn,2,punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,ra32f7cf,tyonl3bn,3,punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,sfznznua,tyonl3bn,1,punish,hypothetical,8,,0,0,0,0,,0,0,0,16,24,,1.4,1.1,1.1,28,0,0,,,,,,,,,32,16,76
incomplete,cfgklk23,tyonl3bn,2,punish,hypothetical,20,,,,0,0,,,,0,20,12,,.80000001,1.1,1.1,16,0,0,,,,,,,,,32,16,76
incomplete,klnhi8ir,tyonl3bn,3,punish,hypothetical,4,-6,-8,,0,0,-6,-4,,-10,10,28,,1.6,1.1,1.1,32,0,0,,,,,,,,,32,16,76
incomplete,zozlc5ad,tyonl3bn,1,punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,0j7uehww,tyonl3bn,2,punish,real,5,,,,0,0,,,,0,10,,,,,,,0,0,,,,,,,,,,,
incomplete,b8rrooqt,tyonl3bn,3,punish,real,5,,,,0,0,,,,0,20,,,,,,,0,0,,,,,,,,,,,
incomplete,ia2uu5pm,tyonl3bn,1,punish,hypothetical,7,,0,0,0,0,,-2,-2,-4,15,20,,1.33,1.1,1.1,26.5,0,0,,,,,,,,,27,13.5,73.5
incomplete,4wt727vz,tyonl3bn,2,punish,hypothetical,10,0,,0,0,0,0,,0,0,10,17,,1.1799999,1.1,1.1,23.5,0,0,,,,,,,,,27,13.5,73.5
incomplete,s2dd6rc8,tyonl3bn,3,punish,hypothetical,10,,,,0,0,,,,0,15,17,,1.1799999,1.1,1.1,23.5,0,0,,,,,,,,,27,13.5,73.5
incomplete,ubge8dxm,tyonl3bn,1,punish,real,12,,,,0,0,,,,0,20,,,,,,,0,0,,,,,,,,,,,
incomplete,xr5g1ekj,tyonl3bn,2,punish,real,10,,,,0,0,,,,0,20,,,,,,,0,0,,,,,,,,,,,
incomplete,5i5m9pbw,tyonl3bn,3,punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,3pbai3z9,tyonl3bn,1,punish,hypothetical,10,,,,0,0,,,,0,16,,,,,,,0,0,,,,,,,,,,,
incomplete,4hd3v1sc,tyonl3bn,2,punish,hypothetical,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,40536akn,tyonl3bn,3,punish,hypothetical,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,z0iudjf7,tyonl3bn,1,punish,hypothetical,5,,,,0,0,,,,0,7,,,,,,,0,0,,,,,,,,,,,
incomplete,zpwum2vc,tyonl3bn,2,punish,hypothetical,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,3q85tbvz,tyonl3bn,3,punish,hypothetical,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,8osycws1,tyonl3bn,1,punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,2cxj3iqk,tyonl3bn,2,punish,real,8,,,,0,0,,,,0,20,,,,,,,0,0,,,,,,,,,,,
incomplete,iiktxiwv,tyonl3bn,3,punish,real,10,,,,0,0,,,,0,15,,,,,,,0,0,,,,,,,,,,,
incomplete,lr6qxr0u,tyonl3bn,1,punish,real,10,,,,0,0,,,,0,16,,,,,,,0,0,,,,,,,,,,,
incomplete,02pgd624,tyonl3bn,2,punish,real,10,,,,0,0,,,,0,20,,,,,,,0,0,,,,,,,,,,,
incomplete,apqj19ck,tyonl3bn,3,punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,6vzj1qjt,tyonl3bn,1,punish,hypothetical,20,,,,0,0,,,,0,30,,,,,,,0,0,,,,,,,,,,,
incomplete,yyd9rj23,tyonl3bn,2,punish,hypothetical,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,2p5n6ivy,tyonl3bn,3,punish,hypothetical,15,,,,0,0,,,,0,20,,,,,,,0,0,,,,,,,,,,,
incomplete,s8iitqpt,tyonl3bn,1,punish,hypothetical,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,3fcdntvm,tyonl3bn,2,punish,hypothetical,2,,,,0,0,,,,0,11,,,,,,,0,0,,,,,,,,,,,
incomplete,lqe0mt12,tyonl3bn,3,punish,hypothetical,0,,,,0,0,,,,0,10,,,,,,,0,0,,,,,,,,,,,
incomplete,vcaeq7jf,tyonl3bn,1,punish,hypothetical,5,,,,0,0,,,,0,15,,,,,,,0,0,,,,,,,,,,,
incomplete,76kp370l,tyonl3bn,2,punish,hypothetical,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,yrk5q28u,tyonl3bn,3,punish,hypothetical,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,9u91on77,tyonl3bn,1,punish,hypothetical,0,,,,0,0,,,,0,0,,,,,,,0,0,,,,,,,,,,,
incomplete,8glzbzyr,tyonl3bn,2,punish,hypothetical,4,,,,0,0,,,,0,12,,,,,,,0,0,,,,,,,,,,,
incomplete,vcn150tz,tyonl3bn,3,punish,hypothetical,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,si3qdxo3,tyonl3bn,1,punish,hypothetical,5,,0,0,0,0,,0,0,0,10,17,,1.3,1.1,1.1,26,0,0,,,,,,,,,22,11,71
incomplete,x94c1a1l,tyonl3bn,2,punish,hypothetical,12,,,,0,0,,,,0,18,10,,.94999999,1.1,1.1,19,0,0,,,,,,,,,22,11,71
incomplete,2cfsdts3,tyonl3bn,3,punish,hypothetical,5,-2,-1,,0,0,-2,-1,,-3,25,17,,1.3,1.1,1.1,26,0,0,,,,,,,,,22,11,71
incomplete,hwsubvdq,tyonl3bn,1,punish,real,15,,,,0,0,,,,0,20,,,,,,,0,0,,,,,,,,,,,
incomplete,tcet8gpi,tyonl3bn,2,punish,real,0,,,,0,0,,,,0,0,,,,,,,0,0,,,,,,,,,,,
incomplete,9idfjh2l,tyonl3bn,3,punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,9ymojg35,7n7041oi,1,punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,myspkrb0,7n7041oi,2,punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,t4zjfw64,7n7041oi,3,punish,real,10,,,,0,0,,,,0,20,,,,,,,0,0,,,,,,,,,,,
incomplete,0upghy97,7n7041oi,1,punish,hypothetical,0,,-1,-3,-4,-12,,0,-4,-4,4,25,1.63,-.2,1.1,1.1,32.5,-4,-36,2,20,2,2,2,4,2,2,25,12.5,72.5
incomplete,4dvolfm2,7n7041oi,2,punish,hypothetical,15,-2,,0,-2,-1,-2,,-2,-4,16,10,.88,.63,1.1,1.1,17.5,12.5,-3,,,,,,,,,25,12.5,72.5
incomplete,tzagcp27,7n7041oi,3,punish,hypothetical,10,-10,0,,-10,-3,0,-2,,-2,12,15,1.13,.18000001,1.1,1.1,22.5,3.5,-9,2,20,2,3,2,8,4,3,25,12.5,72.5
incomplete,nalhlllr,7n7041oi,1,punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,ildodrb4,7n7041oi,2,punish,real,5,,,,0,0,,,,0,20,,,,,,,0,0,,,,,,,,,,,
incomplete,26o4d0qs,7n7041oi,3,punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,lpryf94k,7n7041oi,1,punish,real,10,,,,0,0,,,,0,15,,,,,,,0,0,,,,,,,,,,,
incomplete,m0xrkpa7,7n7041oi,2,punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,hmkvzaj1,7n7041oi,3,punish,real,20,,,,0,0,,,,0,35,,,,,,,0,0,,,,,,,,,,,
incomplete,icbxnatw,7n7041oi,1,punish,real,5,,,,0,0,,,,0,20,,,,,,,0,0,,,,,,,,,,,
incomplete,5f1btqcs,7n7041oi,2,punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,2v79c89t,7n7041oi,3,punish,real,20,,,,0,0,,,,0,30,,,,,,,0,0,,,,,,,,,,,
incomplete,cl0u5o4u,7n7041oi,1,punish,hypothetical,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,55glpdp1,7n7041oi,2,punish,hypothetical,18,,,,0,0,,,,0,12,,,,,,,0,0,,,,,,,,,,,
incomplete,3m5v5bj2,7n7041oi,3,punish,hypothetical,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,kciyau6s,7n7041oi,1,punish,real,8,,,,0,0,,,,0,25,,,,,,,0,0,,,,,,,,,,,
incomplete,x2203qsi,7n7041oi,2,punish,real,5,,,,0,0,,,,0,12,,,,,,,0,0,,,,,,,,,,,
incomplete,zognf45a,7n7041oi,3,punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,xc9yu1p5,7n7041oi,1,punish,hypothetical,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,f35jrftz,7n7041oi,2,punish,hypothetical,5,,,,0,0,,,,0,10,,,,,,,0,0,,,,,,,,,,,
incomplete,x8hixeax,7n7041oi,3,punish,hypothetical,5,,,,0,0,,,,0,16,,,,,,,0,0,,,,,,,,,,,
incomplete,w17yxa3v,7n7041oi,1,punish,real,10,,0,0,0,0,,0,0,0,20,11,1.03,1.03,1.1,2.1300001,20.5,20.5,0,1,23,2,2,2,7,2,1,21,10.5,70.5
incomplete,mtov7qun,7n7041oi,2,punish,real,5,0,,0,0,0,0,,0,0,15,16,1.28,1.28,1.1,2.3800001,25.5,25.5,0,2,28,1,2,1,5,3,3,21,10.5,70.5
incomplete,bgn6z8u8,7n7041oi,3,punish,real,6,0,0,,0,0,-2,-1,,-3,12,15,1.23,1.23,1.1,2.3299999,24.5,24.5,0,,,,,,,,,21,10.5,70.5
incomplete,jdl60gx7,7n7041oi,1,punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,gcxq38kw,7n7041oi,2,punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,k0t9aik3,7n7041oi,3,punish,real,20,,,,0,0,,,,0,20,,,,,,,0,0,,,,,,,,,,,
incomplete,cmk3moi8,7n7041oi,1,punish,real,10,,,,0,0,,,,0,25,,,,,,,0,0,,,,,,,,,,,
incomplete,cc337fcv,7n7041oi,2,punish,real,10,,,,0,0,,,,0,25,,,,,,,0,0,,,,,,,,,,,
incomplete,crix2tbp,7n7041oi,3,punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,kgvmanuw,7n7041oi,1,punish,real,9,,0,-3,-3,0,,0,-6,-6,19,11,1.05,.89999998,1.1,2,21,18,0,1,27,2,2,2,6,4,0,20,10,70
incomplete,qfwocr2l,7n7041oi,2,punish,real,10,0,,-2,-2,0,0,,0,0,25,10,1,.89999998,1.1,2,20,18,0,1,21,2,3,1,6,3,4,20,10,70
incomplete,h20e1kgq,7n7041oi,3,punish,real,1,0,0,,0,-5,0,0,,0,10,19,1.45,.69999999,1.1,1.8,29,14,-15,,,,,,,,,20,10,70
incomplete,5yv5h7q5,7n7041oi,1,punish,hypothetical,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,zm8ct0ig,7n7041oi,2,punish,hypothetical,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
